customer_id,first_name,last_name,gender,birth_year,customer_segment,kyc_status,signup_date,acquisition_channel,home_governorate,home_city
C019906,Menna,Abdelaziz,Female,1994,Mass,Verified,2022-06-28,Organic,Suez,Ain Sokhna - Central
C019907,Mostafa,Abdelaziz,Male,2004,Youth,Verified,2023-04-05,Organic,Assiut,Manfalut
C019908,Amr,Hassan,Male,1981,Mass,Restricted,2025-05-12,Referral,Giza,Faisal
C019909,Aya,Mahmoud,Female,1976,Mass,Verified,2024-04-30,Referral,Giza,Haram
C019910,Rania,Fouad,Female,1978,Mass,Verified,2022-11-24,Agent Network,Monufia,Sadat City
C019911,Mahmoud,Ahmed,Male,2007,Youth,Verified,2022-07-05,Referral,Cairo,Shubra - Central
C019912,Omar,Kamal,Male,2005,Youth,Verified,2023-08-14,Referral,Cairo,Shubra
C019913,Omar,Salah,Male,1990,Mass,Restricted,2026-02-03,Referral,Damietta,Damietta
C019914,Karim,Abdelrahman,Male,1968,Microbusiness,Verified,2025-06-12,Paid Social,Giza,6th of October
C019915,Heba,Shawky,Female,1970,Affluent,Verified,2024-10-08,Referral,Dakahlia,Mansoura - Central
C019916,Aya,Ali,Female,2002,Youth,Verified,2023-04-03,Organic,Giza,6th of October
C019917,Hatem,Abdelrahman,Male,1990,Mass,Verified,2024-04-06,Paid Social,Giza,Haram - Central
C019918,Nada,Saad,Female,1997,Youth,Verified,2025-08-12,Agent Network,Cairo,Downtown
C019919,Youssef,Soliman,Male,1972,Affluent,Verified,2023-04-16,Paid Social,Minya,Minya
C019920,Amr,Ibrahim,Male,2004,Youth,Verified,2024-06-29,Referral,Cairo,Ain Shams
C019921,Esraa,Ahmed,Female,2005,Youth,Restricted,2025-07-14,Agent Network,Alexandria,Borg El Arab - Central
C019922,Amr,Mansour,Male,2007,Youth,Verified,2024-06-21,Organic,Qalyubia,Qalyub
C019923,Ziad,Mostafa,Male,1989,Affluent,Verified,2022-11-12,Corporate Campaign,Giza,Mohandessin
C019924,Ali,Kamal,Male,1993,Mass,Verified,2024-06-21,Paid Social,Beheira,Nubaria - Central
C019925,Hatem,Ali,Male,1986,Mass,Verified,2023-06-12,Merchant Referral,Alexandria,Sidi Gaber - Central
C019926,Mostafa,Fathy,Male,1985,Mass,Verified,2023-07-20,Organic,Qena,Qena
C019927,Menna,Fouad,Female,1973,Affluent,Pending Review,2023-03-25,Merchant Referral,Giza,Faisal
C019928,Aya,Sayed,Female,2000,Youth,Verified,2024-10-16,Paid Social,Giza,Imbaba - Central
C019929,Mina,Mansour,Male,1991,Mass,Verified,2022-06-04,Organic,Cairo,Shubra - Central
C019930,Hatem,Mahmoud,Male,1995,Affluent,Verified,2023-04-02,Organic,Kafr El Sheikh,Kafr El Sheikh
C019931,Reem,Ali,Female,1980,Mass,Verified,2022-07-02,Corporate Campaign,Alexandria,Borg El Arab
C019932,Nancy,Fathy,Female,1995,Affluent,Verified,2024-11-15,Merchant Referral,Gharbia,Kafr El Zayat - Central
C019933,Ahmed,Fouad,Male,2004,Youth,Verified,2022-03-12,Paid Social,Dakahlia,Mit Ghamr
C019934,Aya,Fouad,Female,1997,Youth,Verified,2026-04-07,Organic,Cairo,Mokattam
C019935,Jana,Farag,Female,1992,Mass,Verified,2024-11-23,Organic,Cairo,Ain Shams - Central
C019936,Nour,Ashraf,Female,2002,Youth,Pending Review,2022-10-06,Merchant Referral,Cairo,Heliopolis - Central
C019937,Ibrahim,Abdelrahman,Male,1990,Mass,Verified,2025-08-03,Organic,Cairo,Downtown
C019938,Hager,Saad,Female,2000,Mass,Pending Review,2023-07-27,Organic,Giza,Sheikh Zayed - Central
C019939,Khaled,Shawky,Male,1996,Mass,Verified,2024-05-31,Corporate Campaign,Sharqia,Abu Hammad
C019940,Ziad,Helmy,Male,1992,Mass,Verified,2024-05-06,Organic,Giza,Imbaba - Central
C019941,Karim,Soliman,Male,1981,Mass,Verified,2024-07-29,Organic,Dakahlia,Talkha - Central
C019942,Nour,Mostafa,Female,1994,Mass,Verified,2023-02-06,Organic,Minya,Minya - Central
C019943,Hatem,Rizk,Male,1996,Youth,Verified,2022-01-31,Unknown,Dakahlia,Mit Ghamr - Central
C019944,Amr,Helmy,Male,1973,Affluent,Verified,2023-06-01,Organic,Alexandria,Stanley
C019945,Yasmin,Gaber,Female,2000,Mass,Verified,2025-09-17,Agent Network,Cairo,Nasr City - Central
C019946,Hassan,Ali,Male,1977,Mass,Verified,2022-08-05,Organic,Cairo,Downtown - Central
C019947,Hassan,Hassan,Male,2007,Youth,Verified,2024-01-30,Referral,Monufia,Ashmoun
C019948,Nancy,Ahmed,Female,1998,Microbusiness,Verified,2024-04-23,Paid Social,Cairo,Mokattam - Central
C019949,Farah,Fouad,Female,2006,Youth,Verified,2022-07-07,Organic,Sharqia,10th of Ramadan
C019950,Omar,Sayed,Male,1986,Affluent,Verified,2025-05-23,Corporate Campaign,Cairo,Maadi - Central
C019951,Maya,Salah,Female,1992,Mass,Verified,2026-04-19,Organic,Alexandria,Agami - Central
C019952,Omar,Helmy,Male,1992,Mass,Verified,2025-04-30,Agent Network,Cairo,Shubra
C019953,Karim,Gaber,Male,1991,Mass,Verified,2022-03-24,Organic,Qalyubia,Khanka
C019954,Reem,Salah,Female,1994,Mass,Verified,2022-11-26,Referral,Cairo,Nasr City
C019955,Rana,Kamal,Female,1988,Mass,Verified,2023-06-03,Organic,Dakahlia,Mit Ghamr - Central
C019956,Nada,Fouad,Female,1997,Youth,Verified,2023-10-15,Organic,Giza,6th of October
C019957,Ibrahim,Ashraf,Male,1981,Mass,Verified,2023-01-16,Referral,Monufia,Ashmoun
C019958,Nada,Ahmed,Female,1983,Mass,Verified,2023-04-16,Organic,Giza,Faisal
C019959,Farah,Ashraf,Female,1979,Mass,Verified,2024-02-12,Organic,Sharqia,Belbeis
C019960,Mariam,Helmy,Female,2003,Youth,Verified,2022-11-19,Agent Network,South Sinai,Sharm El Sheikh
C019961,Dina,Saad,Female,1988,Mass,Verified,2022-07-08,Referral,Suez,Ain Sokhna - Central
C019962,Aya,Soliman,Female,2000,Youth,Verified,2022-09-05,Agent Network,Minya,Minya
C019963,Yassin,Abdelaziz,Male,2004,Youth,Verified,2025-10-22,Organic,Giza,Sheikh Zayed - Central
C019964,Mahmoud,Kamal,Male,1996,Mass,Verified,2023-06-19,Organic,Cairo,Maadi
C019965,Heba,Helmy,Female,2007,Youth,Verified,2023-01-13,Merchant Referral,Cairo,Heliopolis
C019966,Mostafa,Mansour,Male,1997,Mass,Verified,2023-04-21,Referral,Giza,Sheikh Zayed
C019967,Heba,Saad,Female,2002,Youth,Verified,2023-08-23,Organic,Sharqia,Minya Al Qamh - Central
C019968,Peter,Shawky,Male,1982,Mass,Verified,2022-08-21,Merchant Referral,Alexandria,Sidi Gaber - Central
C019969,Fady,Nassar,Male,1996,Youth,Verified,2022-09-22,Paid Social,Giza,Haram - Central
C019970,Menna,Hassan,Female,2000,Mass,Verified,2025-07-28,Agent Network,Giza,Mohandessin - Central
C019971,Reem,Helmy,Female,1996,Mass,Verified,2023-08-01,Organic,Giza,6th of October
C019972,Nour,Rizk,Female,1981,Affluent,Verified,2023-05-08,Paid Social,Giza,Imbaba - Central
C019973,Farah,Abdelaziz,Female,2000,Youth,Verified,2025-05-23,Organic,Qalyubia,Qalyub
C019974,Rania,Ahmed,Female,1977,Mass,Verified,2024-10-18,Organic,Cairo,Maadi - Central
C019975,Mahmoud,Hassan,Male,1980,Affluent,Verified,2024-08-25,Agent Network,Dakahlia,Belqas - Central
C019976,Ahmed,Mahmoud,Male,2002,Youth,Verified,2024-08-04,Agent Network,Cairo,Downtown - Central
C019977,Rana,Mostafa,Female,1995,Mass,Verified,2023-05-06,Organic,Suez,Ain Sokhna
C019978,Menna,Mostafa,Female,1978,Affluent,Verified,2023-08-14,Organic,Alexandria,Agami - Central
C019979,Aya,Shawky,Female,2004,Youth,Verified,2023-09-29,Organic,Giza,Dokki - Central
C019980,Maya,Fathy,Female,1997,Youth,Verified,2023-07-19,Corporate Campaign,Alexandria,Smouha
C019981,Karim,Eid,Male,1980,Microbusiness,Verified,2024-02-11,Agent Network,Qalyubia,Banha
C019982,Peter,Eid,Male,1993,Mass,Verified,2022-07-07,Agent Network,Alexandria,Miami
C019983,Jana,Mostafa,Female,1987,Mass,Verified,2024-08-06,Paid Social,Qalyubia,Qalyub - Central
C019984,Salma,Gaber,Female,1984,Mass,Verified,2023-11-12,Referral,Cairo,Shubra
C019985,Heba,Hassan,Female,1998,Mass,Verified,2025-02-21,Organic,Cairo,Heliopolis
C019986,Hatem,Kamal,Male,1981,Mass,Verified,2024-10-09,Paid Social,Beni Suef,Nasser
C019987,Yasmin,Ibrahim,Female,1978,Mass,Restricted,2026-03-23,Corporate Campaign,Qalyubia,Khanka
C019988,Peter,Mostafa,Male,1987,Mass,Verified,2022-01-08,Organic,Giza,Dokki - Central
C019989,Mostafa,Gaber,Male,2001,Mass,Verified,2024-05-15,Organic,Giza,Haram
C019990,Mina,Mansour,Male,1979,Mass,Verified,2022-10-31,Merchant Referral,Giza,Mohandessin
C019991,Ziad,Abdelrahman,Male,1982,Mass,Verified,2025-04-18,Organic,Matrouh,Marsa Matrouh
C019992,Tarek,Ibrahim,Male,1994,Mass,Verified,2025-04-12,Merchant Referral,Qena,Nag Hammadi
C019993,Sara,Mahmoud,Female,2006,Youth,Verified,2023-07-17,Organic,Cairo,Nasr City - Central
C019994,Ibrahim,Abdelrahman,Male,1996,Mass,Verified,2024-12-10,Organic,Giza,Dokki
C019995,Ziad,Sayed,Male,2007,Youth,Verified,2026-01-11,Merchant Referral,Giza,Dokki - Central
C019996,Yasmin,Ashraf,Female,1997,Mass,Pending Review,2025-12-30,Agent Network,Giza,Faisal
C019997,Peter,Salah,Male,1985,Mass,Verified,2023-03-26,Organic,Cairo,Heliopolis - Central
C019998,Ibrahim,Ibrahim,Male,1992,Mass,Verified,2023-03-20,Organic,Dakahlia,Mansoura
C019999,Amr,Abdelrahman,Male,1983,Microbusiness,Verified,2022-12-07,Organic,Alexandria,Sidi Gaber - Central
C020000,Hassan,Hassan,Male,1994,Mass,Verified,2022-05-09,Paid Social,Cairo,New Cairo
C020001,Mariam,Abdelrahman,Female,1999,Youth,Verified,2022-10-12,Merchant Referral,Damietta,Ras El Bar - Central
C020002,Ibrahim,Mahmoud,Male,1999,Mass,Verified,2023-11-16,Referral,Dakahlia,Aga - Central
C020003,Heba,Kamal,Female,1996,Mass,Verified,2024-11-09,Referral,Cairo,Shubra
C020004,Hager,Ibrahim,Female,1984,Mass,Verified,2025-10-08,Organic,Matrouh,Siwa
C020005,Mohamed,Mahmoud,Male,2007,Youth,Verified,2023-06-02,Organic,Matrouh,Siwa
C020006,Yasmin,Fouad,Female,1986,Mass,Verified,2022-01-07,Agent Network,Minya,Minya
C020007,Farah,Fathy,Female,2000,Youth,Verified,2022-10-15,Referral,Cairo,Downtown - Central
C020008,Mina,Shawky,Male,2003,Youth,Verified,2022-09-13,Referral,Cairo,Ain Shams
C020009,Hatem,Abdelrahman,Male,1974,Affluent,Verified,2025-04-16,Organic,Giza,Mohandessin - Central
C020010,Nancy,Ali,Female,1978,Mass,Verified,2022-12-23,Referral,Gharbia,Kafr El Zayat
C020011,Salma,Salah,Female,2005,Youth,Verified,2024-07-30,Paid Social,Alexandria,Agami
C020012,Amr,Ahmed,Male,1989,Affluent,Verified,2023-08-27,Referral,Giza,Faisal
C020013,Karim,Mostafa,Male,1997,Mass,Verified,2025-12-17,Merchant Referral,Giza,6th of October - Central
C020014,Omar,Helmy,Male,2007,Youth,Verified,2022-08-01,Agent Network,Cairo,Mokattam - Central
C020015,Dina,Fathy,Female,1992,Mass,Verified,2023-06-10,Agent Network,Dakahlia,Aga
C020016,Ibrahim,Mostafa,Male,2004,Youth,Verified,2023-02-24,Organic,Cairo,Maadi
C020017,Esraa,Ashraf,Female,1983,Mass,Verified,2022-01-14,Referral,Alexandria,Stanley - Central
C020018,Mona,Salah,Female,1989,Mass,Verified,2024-09-22,Agent Network,Alexandria,Stanley - Central
C020019,Esraa,Ibrahim,Female,1984,Mass,Verified,2024-06-17,Organic,Giza,6th of October - Central
C020020,Nada,Ali,Female,1995,Mass,Pending Review,2023-02-05,Referral,Cairo,Ain Shams - Central
C020021,Menna,Sayed,Female,2004,Youth,Verified,2023-06-23,Agent Network,Cairo,Ain Shams - Central
C020022,Farah,Sayed,Female,1967,Affluent,Verified,2022-02-10,Merchant Referral,Ismailia,Qantara
C020023,Yassin,Nassar,Male,2001,Mass,Pending Review,2026-02-04,Merchant Referral,Alexandria,Miami - Central
C020024,Rania,Fouad,Female,1998,Mass,Verified,2023-01-13,Organic,Gharbia,El Mahalla El Kubra - Central
C020025,Mariam,Sayed,Female,1985,Mass,Pending Review,2025-03-24,Paid Social,Giza,Mohandessin
C020026,Karim,Mansour,Male,1992,Mass,Verified,2024-10-30,Organic,Ismailia,Ismailia
C020027,Dina,Ahmed,Female,1993,Mass,Verified,2024-04-15,Agent Network,Cairo,Ain Shams - Central
C020028,Reem,Mansour,Female,1967,Affluent,Verified,2023-10-25,Merchant Referral,Cairo,Shubra
C020029,Nada,Saad,Female,1977,Mass,Verified,2024-04-15,Agent Network,Cairo,Downtown - Central
C020030,Hager,Fouad,Female,1996,Youth,Verified,2022-10-30,Merchant Referral,Cairo,Nasr City - Central
C020031,Fady,Ashraf,Male,1979,Mass,Verified,2024-12-09,Merchant Referral,Cairo,New Cairo
C020032,Esraa,Mahmoud,Female,1981,Affluent,Verified,2024-11-18,Paid Social,Cairo,Maadi - Central
C020033,Hager,Shawky,Female,1980,Mass,Verified,2023-08-08,Organic,Giza,Faisal - Central
C020034,Rania,Ibrahim,Female,1982,Affluent,Verified,2022-06-11,Organic,Alexandria,Miami
C020035,Salma,Mostafa,Female,1985,Mass,Verified,2023-07-01,Referral,Giza,Faisal - Central
C020036,Omar,Eid,Male,2004,Youth,Verified,2024-06-28,Referral,Qena,Nag Hammadi
C020037,Hatem,Hassan,Male,2007,Youth,Verified,2022-05-18,Agent Network,Giza,Imbaba - Central
C020038,Sherif,Fouad,Male,1991,Mass,Verified,2022-12-28,Organic,Alexandria,Borg El Arab
C020039,Jana,Gaber,Female,2001,Youth,Verified,2025-01-23,Organic,Alexandria,Agami - Central
C020040,Khaled,Ali,Male,1996,Youth,Verified,2023-03-19,Merchant Referral,Sharqia,Belbeis
C020041,Amr,Abdelaziz,Male,1997,Mass,Verified,2022-08-17,Organic,Cairo,Ain Shams - Central
C020042,Heba,Ibrahim,Female,2002,Youth,Verified,2022-06-07,Corporate Campaign,Gharbia,Zefta - Central
C020043,Nour,Sayed,Female,1995,Mass,Verified,2024-05-20,Organic,Cairo,New Cairo - Central
C020044,Rana,Saad,Female,1989,Affluent,Verified,2025-06-14,Paid Social,Giza,6th of October - Central
C020045,Mahmoud,Fathy,Male,1987,Mass,Verified,2022-02-17,Agent Network,Cairo,Mokattam - Central
C020046,Hager,Mansour,Female,2005,Youth,Verified,2026-05-21,Organic,Cairo,Maadi
C020047,Ahmed,Ali,Male,2001,Mass,Verified,2022-04-10,Referral,Cairo,New Cairo
C020048,Youssef,Helmy,Male,1991,Mass,Verified,2022-10-13,Paid Social,South Sinai,El Tor
C020049,Peter,Hassan,Male,2000,Mass,Verified,2024-11-07,Corporate Campaign,Dakahlia,Belqas
C020050,Ibrahim,Abdelaziz,Male,1994,Mass,Verified,2024-07-22,Organic,Cairo,Shubra
C020051,Omar,Rizk,Male,1987,Mass,Verified,2022-12-16,Referral,Dakahlia,Belqas
C020052,Youssef,Saad,Male,1981,Mass,Verified,2022-05-19,Merchant Referral,Cairo,Downtown
C020053,Aya,Salah,Female,1997,Youth,Verified,2024-07-04,Referral,Dakahlia,Mansoura - Central
C020054,Ali,Eid,Male,1995,Mass,Verified,2025-11-13,Referral,Giza,Imbaba
C020055,Amr,Hassan,Male,1979,Mass,Verified,2025-05-04,Merchant Referral,Kafr El Sheikh,Kafr El Sheikh - Central
C020056,Farah,Ali,Female,1986,Mass,Verified,2023-10-09,Corporate Campaign,Beni Suef,New Beni Suef
C020057,Youssef,Abdelrahman,Male,2001,Youth,Verified,2024-12-14,Organic,Assiut,New Assiut
C020058,Karim,Mansour,Male,1998,Youth,Pending Review,2024-03-11,Paid Social,Alexandria,Borg El Arab
C020059,Nour,Mansour,Female,1987,Mass,Verified,2022-06-21,Paid Social,Gharbia,El Mahalla El Kubra - Central
C020060,Amr,Mansour,Male,2005,Youth,Verified,2022-03-27,Paid Social,Cairo,Mokattam - Central
C020061,Jana,Ahmed,Female,1997,Youth,Verified,2024-12-06,Corporate Campaign,Giza,Imbaba - Central
C020062,Reem,Fouad,Female,1975,Mass,Verified,2022-02-15,Merchant Referral,Cairo,Shubra - Central
C020063,Khaled,Ahmed,Male,1991,Mass,Verified,2024-03-12,Paid Social,South Sinai,Sharm El Sheikh
C020064,Mahmoud,Ashraf,Male,2001,Mass,Verified,2023-11-24,Organic,Beni Suef,New Beni Suef
C020065,Sherif,Ahmed,Male,1965,Affluent,Verified,2024-12-27,Paid Social,Gharbia,El Mahalla El Kubra
C020066,Maya,Kamal,Female,1994,Mass,Pending Review,2022-12-17,Organic,South Sinai,Sharm El Sheikh
C020067,Karim,Fathy,Male,1989,Mass,Verified,2025-03-10,Corporate Campaign,Cairo,Ain Shams - Central
C020068,Dina,Fathy,Female,2000,Mass,Verified,2023-05-24,Corporate Campaign,Red Sea,Marsa Alam
C020069,Rania,Mostafa,Female,1979,Mass,Verified,2024-01-24,Paid Social,Alexandria,Smouha - Central
C020070,Amr,Kamal,Male,2003,Youth,Verified,2025-09-14,Corporate Campaign,Beheira,Kafr El Dawwar - Central
C020071,Hassan,Ashraf,Male,1979,Mass,Verified,2024-02-24,Agent Network,Cairo,Maadi - Central
C020072,Nour,Samir,Female,1991,Mass,Verified,2022-05-02,Organic,Gharbia,Tanta
C020073,Farah,Farag,Female,1975,Mass,Verified,2022-11-12,Paid Social,Alexandria,Borg El Arab - Central
C020074,Sara,Ali,Female,1985,Mass,Verified,2022-12-20,Organic,Giza,6th of October
C020075,Tarek,Mostafa,Male,1998,Microbusiness,Verified,2024-01-13,Paid Social,Alexandria,Borg El Arab
C020076,Yasmin,Farag,Female,1998,Youth,Verified,2023-02-04,Merchant Referral,Red Sea,Marsa Alam
C020077,Yassin,Nassar,Male,1983,Mass,Verified,2023-01-24,Referral,Qena,Qus
C020078,Hager,Saad,Female,2005,Youth,Verified,2024-08-31,Organic,Qalyubia,Shubra El Kheima - Central
C020079,Youssef,Fouad,Male,1986,Mass,Restricted,2025-02-21,Paid Social,Sohag,Girga
C020080,Ali,Abdelrahman,Male,1996,Youth,Verified,2025-06-02,Agent Network,Fayoum,Fayoum
C020081,Ziad,Sayed,Male,1971,Affluent,Verified,2023-06-14,Organic,Cairo,Nasr City - Central
C020082,Aya,Sayed,Female,1994,Microbusiness,Verified,2022-05-18,Organic,Dakahlia,Mit Ghamr
C020083,Jana,Hassan,Female,1997,Microbusiness,Verified,2024-02-04,Organic,Beheira,Damanhur - Central
C020084,Salma,Saad,Female,2005,Youth,Verified,2022-07-08,Agent Network,Cairo,Heliopolis - Central
C020085,Yasmin,Ahmed,Female,1986,Mass,Verified,2022-07-02,Organic,Gharbia,Kafr El Zayat
C020086,Mariam,Mansour,Female,1984,Mass,Verified,2025-12-04,Agent Network,Damietta,Faraskour
C020087,Nancy,Abdelaziz,Female,1975,Affluent,Verified,2025-08-09,Paid Social,Cairo,Shubra - Central
C020088,Mina,Salah,Male,2003,Youth,Verified,2025-09-24,Organic,Giza,Haram
C020089,Hager,Fouad,Female,1994,Mass,Verified,2024-09-01,Paid Social,Cairo,Nasr City - Central
C020090,Fady,Ashraf,Male,2003,Youth,Pending Review,2025-09-07,Agent Network,Dakahlia,Aga
C020091,Dina,Ibrahim,Female,1968,Affluent,Verified,2024-06-16,Agent Network,Cairo,Shubra - Central
C020092,Hager,Ashraf,Female,2001,Youth,Verified,2023-06-04,Organic,Red Sea,Hurghada
C020093,Ibrahim,Shawky,Male,2001,Youth,Verified,2026-04-01,Organic,Matrouh,Marsa Matrouh
C020094,Mina,Ahmed,Male,2003,Youth,Verified,2026-01-15,Agent Network,Dakahlia,Belqas
C020095,Nada,Rizk,Female,1997,Mass,Verified,2023-07-19,Paid Social,Cairo,New Cairo - Central
C020096,Aya,Abdelrahman,Female,1988,Mass,Verified,2024-07-27,Agent Network,Dakahlia,Mansoura - Central
C020097,Maya,Nassar,Female,2001,Mass,Verified,2023-07-17,Organic,Assiut,Manfalut - Central
C020098,Reem,Ibrahim,Female,1975,Mass,Verified,2026-05-03,Merchant Referral,Minya,Beni Mazar
C020099,Omar,Mostafa,Male,1980,Mass,Verified,2022-05-01,Agent Network,Sharqia,Belbeis
C020100,Mariam,Kamal,Female,1975,Mass,Verified,2024-09-20,Organic,Damietta,Ras El Bar
C020101,Esraa,Sayed,Female,1987,Mass,Verified,2022-10-10,Paid Social,Beheira,Kafr El Dawwar - Central
C020102,Mahmoud,Ibrahim,Male,1996,Mass,Verified,2022-12-23,Merchant Referral,Cairo,New Cairo - Central
C020103,Yassin,Sayed,Male,1998,Youth,Verified,2023-08-26,Referral,Damietta,Damietta
C020104,Ahmed,Nassar,Male,1980,Mass,Verified,2023-05-11,Agent Network,Giza,Faisal
C020105,Mariam,Helmy,Female,2000,Youth,Verified,2024-08-09,Referral,Beheira,Kafr El Dawwar
C020106,Mostafa,Hassan,Male,1983,Mass,Verified,2024-04-18,Paid Social,Gharbia,El Mahalla El Kubra
C020107,Jana,Helmy,Female,1979,Mass,Verified,2023-07-26,Referral,Cairo,New Cairo - Central
C020108,Karim,Abdelaziz,Male,2001,Mass,Verified,2025-02-04,Organic,Ismailia,Ismailia
C020109,Mina,Shawky,Male,2001,Youth,Verified,2026-04-06,Organic,Beni Suef,Nasser - Central
C020110,Mona,Gaber,Female,1980,Mass,Verified,2025-12-19,Referral,Giza,Sheikh Zayed
C020111,Mahmoud,Nassar,Male,1970,Affluent,Verified,2022-10-29,Organic,Alexandria,Miami - Central
C020112,Nada,Saad,Female,1998,Youth,Verified,2023-09-03,Referral,Alexandria,Stanley - Central
C020113,Amr,Soliman,Male,2002,Youth,Verified,2022-01-12,Referral,Alexandria,Agami - Central
C020114,Mohamed,Eid,Male,1999,Mass,Verified,2024-06-08,Organic,Assiut,New Assiut
C020115,Rania,Fathy,Female,1976,Mass,Verified,2023-06-07,Referral,Fayoum,Fayoum
C020116,Mahmoud,Salah,Male,1969,Affluent,Verified,2023-09-05,Referral,Gharbia,Kafr El Zayat - Central
C020117,Mariam,Ashraf,Female,1981,Mass,Verified,2024-11-30,Organic,Fayoum,Ibshaway
C020118,Aya,Farag,Female,1996,Mass,Verified,2026-05-09,Organic,Qena,Qena
C020119,Aya,Ahmed,Female,1991,Mass,Verified,2024-10-28,Referral,Giza,6th of October - Central
C020120,Mahmoud,Fathy,Male,2000,Mass,Verified,2024-11-13,Referral,Cairo,New Cairo - Central
C020121,Hatem,Nassar,Male,1966,Affluent,Verified,2023-09-22,Organic,Gharbia,El Mahalla El Kubra
C020122,Maya,Saad,Female,1991,Microbusiness,Verified,2022-08-29,Corporate Campaign,Port Said,Port Fouad
C020123,Rana,Kamal,Female,1980,Mass,Verified,2025-10-10,Referral,Alexandria,Stanley
C020124,Ziad,Salah,Male,1977,Microbusiness,Verified,2024-12-04,Merchant Referral,Cairo,Heliopolis
C020125,Mostafa,Fathy,Male,1990,Mass,Verified,2022-07-26,Agent Network,Cairo,Mokattam - Central
C020126,Sara,Eid,Female,1993,Mass,Verified,2024-05-09,Paid Social,Giza,Sheikh Zayed - Central
C020127,Salma,Gaber,Female,2006,Youth,Verified,2022-05-18,Referral,Giza,Imbaba
C020128,Rana,Sayed,Female,1987,Mass,Verified,2024-08-10,Corporate Campaign,Sharqia,10th of Ramadan - Central
C020129,Mostafa,Shawky,Male,1977,Affluent,Verified,2024-02-07,Referral,Sohag,Sohag
C020130,Amr,Gaber,Male,2001,Youth,Pending Review,2023-01-26,Agent Network,Giza,Dokki
C020131,Fady,Abdelrahman,Male,2001,Mass,Verified,2022-06-05,Paid Social,Cairo,Heliopolis
C020132,Ziad,Rizk,Male,2004,Youth,Verified,2024-12-19,Corporate Campaign,Assiut,Assiut - Central
C020133,Peter,Nassar,Male,1976,Affluent,Verified,2025-07-14,Corporate Campaign,Dakahlia,Aga - Central
C020134,Mina,Ahmed,Male,2002,Youth,Verified,2025-05-27,Paid Social,Suez,Suez
C020135,Mahmoud,Samir,Male,1999,Youth,Verified,2024-05-25,Organic,Giza,Haram - Central
C020136,Omar,Salah,Male,1995,Mass,Verified,2022-09-21,Agent Network,Assiut,Dairut
C020137,Ali,Sayed,Male,1994,Mass,Verified,2025-07-15,Organic,Assiut,Assiut
C020138,Fady,Ibrahim,Male,1996,Mass,Verified,2023-10-17,Paid Social,Giza,Faisal - Central
C020139,Yassin,Saad,Male,1987,Mass,Verified,2022-03-31,Organic,Dakahlia,Mansoura - Central
C020140,Ali,Ali,Male,1981,Mass,Verified,2023-11-17,Organic,Giza,Mohandessin
C020141,Omar,Abdelrahman,Male,1983,Mass,Verified,2025-01-04,Organic,Cairo,Maadi
C020142,Mariam,Gaber,Female,1978,Mass,Verified,2022-11-16,Agent Network,Sharqia,Minya Al Qamh
